CIRCUITO,NODO1_ID,NODO2_ID,geometry
NSA23L14,19057918,19057928,"LINESTRING Z (-74.948996996 5.609577865000006 10, -74.94829568699998 5.617391106000014 10)"
NSA23L12,19061258,19061259,"LINESTRING Z (-74.860517722 5.634278529000028 10, -74.85652700100002 5.633428352999999 10)"
NSA23L14,19039196,19039197,"LINESTRING Z (-74.938456546 5.5733441250000055 10, -74.938516919 5.573359707000009 10)"
NSA23L12,19063117,19063118,"LINESTRING Z (-74.83064102600002 5.609367318000011 10, -74.82933303300001 5.609186079999972 10)"
NSA23L13,19057799,19057780,"LINESTRING Z (-74.88824169999998 5.57472869999998 10, -74.888665377 5.575030285000025 10)"
NSA23L14,19058060,19058061,"LINESTRING Z (-74.94071106899997 5.682603067999992 10, -74.94177218099998 5.685955965000005 10)"
NSA23L12,19061003,19061005,"LINESTRING Z (-74.806245639 5.602485192000017 10, -74.804577629 5.603752752999981 10)"
NSA23L12,19061079,19061077,"LINESTRING Z (-74.82437273 5.578788196999994 10, -74.82473593700001 5.578852843999982 10)"
FLR23L15,19057391,19057392,"LINESTRING Z (-74.98945508700001 5.532762185000024 10, -74.98837597199997 5.535195627000007 10)"
NSA23L12,19061310,84329580,"LINESTRING Z (-74.82824199999999 5.695128899999986 10, -74.82751110999999 5.695241667000005 10)"
NSA23L14,19057910,19057911,"LINESTRING Z (-74.94930184100002 5.595915546000015 10, -74.95009635100001 5.595950968000011 10)"
NSA23L14,19058206,19058207,"LINESTRING Z (-74.97106569900001 5.672575591999987 10, -74.97369028600002 5.670984750999992 10)"
NSA23L12,19061173,19061172,"LINESTRING Z (-74.84614485200001 5.573580788000015 10, -74.84725200999998 5.571526579000022 15)"
NSA23L13,89531717,89531718,"LINESTRING Z (-74.888239935 5.57384104800002 10, -74.88806827399998 5.573578192000014 10)"
NSA23L12,19060995,19061001,"LINESTRING Z (-74.809434351 5.597688713000025 10, -74.80775997299997 5.601307384999984 10)"
NSA23L13,19057852,19058114,"LINESTRING Z (-74.897930271 5.5751388499999734 10, -74.897879714 5.575152216999982 10)"
NSA23L12,19063108,19063109,"LINESTRING Z (-74.880789048 5.727111589999993 10, -74.882328616 5.729096437999999 10)"
NSA23L14,19057850,19057853,"LINESTRING Z (-74.89587027900001 5.573197418999996 10, -74.90241362500001 5.573930141000005 10)"
NSA23L13,19057759,19057764,"LINESTRING Z (-74.88789506299997 5.575053618000027 10, -74.88829222999999 5.575450890000013 10)"
NSA23L14,19058169,19058170,"LINESTRING Z (-74.93066431699998 5.695485247000022 10, -74.93041953599999 5.697748886999989 10)"
NSA23L12,19061292,19061293,"LINESTRING Z (-74.85026766300001 5.68201929899999 10, -74.85278182500002 5.685963314999981 10)"
FLR23L15,19057537,19057538,"LINESTRING Z (-74.95454878200002 5.592128355999989 10, -74.95331306499997 5.592383225999981 10)"
FLR23L15,19057282,19057283,"LINESTRING Z (-75.01421108599999 5.500336445000016 10, -75.01395582200001 5.498519111000007 10)"
FLR23L15,19057420,19057421,"LINESTRING Z (-74.97903559999997 5.5342606749999845 10, -74.979414437 5.534504206999998 10)"
NSA23L12,19061275,19061276,"LINESTRING Z (-74.86026843100001 5.658278423000013 10, -74.85904540400003 5.658722829999988 10)"
FLR23L15,19057356,19057359,"LINESTRING Z (-75.00726335399997 5.511974581000004 10, -75.003666055 5.508002015999978 10)"
NSA23L12,19061210,19061211,"LINESTRING Z (-74.84972302099999 5.603699858000027 10, -74.84588871699998 5.600677123000025 10)"
NSA23L14,19058110,19058111,"LINESTRING Z (-74.89518601999998 5.6112451210000245 10, -74.89381085899998 5.613331886000026 10)"
NSA23L13,19057774,19057775,"LINESTRING Z (-74.88985351299999 5.575913947000004 10, -74.89006988699998 5.57593644100001 10)"
NSA23L14,19057983,19057984,"LINESTRING Z (-74.96753866300003 5.653674093999996 10, -74.96782741099997 5.653899258000024 10)"
NSA23L14,19057928,19057929,"LINESTRING Z (-74.94829568699998 5.617391106000014 10, -74.94838544499999 5.6172649210000145 10)"
NSA23L14,19058176,19058162,"LINESTRING Z (-74.93876813499998 5.684501673999989 10, -74.93797748600002 5.68509876600001 10)"
FLR23L15,19057343,19057344,"LINESTRING Z (-75.011213054 5.545332282000004 10, -75.00938550400002 5.5479845720000185 10)"
NSA23L14,19058258,19058259,"LINESTRING Z (-74.96553829499999 5.707412777999991 12, -74.96977099100002 5.70895103700002 12)"
NSA23L12,91329267,84312579,"LINESTRING Z (-74.84260666900002 5.580032614000004 10, -74.84879008000001 5.5837388900000064 10)"
NSA23L12,19061230,19061231,"LINESTRING Z (-74.82709082600002 5.646633156999997 10, -74.825040763 5.649394701999995 10)"
NSA23L14,19057945,19057948,"LINESTRING Z (-74.94308858900001 5.63018417699999 10, -74.942702118 5.631034910999972 10)"
NSA23L14,19057847,19058148,"LINESTRING Z (-74.90050151499997 5.613129184000002 10, -74.90092712400002 5.613646748999997 10)"
FLR23L15,19057448,19057449,"LINESTRING Z (-74.96258785700002 5.5304518309999935 10, -74.96259655400002 5.530035267000017 10)"
NSA23L14,19058260,19058261,"LINESTRING Z (-74.96530307699999 5.713734907999992 12, -74.96243584899997 5.715737712000021 12)"
NSA23L12,19061271,19061272,"LINESTRING Z (-74.86634029599998 5.647271220999983 10, -74.867030532 5.653861215000006 10)"
NSA23L14,19057993,19057994,"LINESTRING Z (-74.96740025600002 5.645826074000013 10, -74.96211204500003 5.640707383000006 10)"
NSA23L12,19102406,19061112,"LINESTRING Z (-74.86189691300001 5.586100371999976 10, -74.86269436100002 5.588451882000015 10)"
NSA23L12,19099549,19060831,"LINESTRING Z (-74.82059146799998 5.577773390999994 10, -74.82313767 5.57842111299999 10)"
FLR23L15,19057502,19057503,"LINESTRING Z (-74.99910833899997 5.612286128999983 10, -75.00189820700001 5.61307776000001 10)"
FLR23L15,19100265,19057541,"LINESTRING Z (-74.97817375699998 5.5221545690000085 10, -74.978608823 5.521284956999978 10)"
FLR23L15,19057453,19057454,"LINESTRING Z (-74.96387458599997 5.521642871999973 10, -74.96658568999999 5.518311634999975 10)"
NSA23L12,19061429,19061430,"LINESTRING Z (-74.874256893 5.612947495000014 10, -74.87374395 5.6164687759999765 10)"
NSA23L14,19058251,19081246,"LINESTRING Z (-74.92266010899999 5.57879503800001 10, -74.92232791999999 5.578378138000005 10)"
NSA23L14,19058215,19058216,"LINESTRING Z (-74.95558334999998 5.697042610999972 10, -74.95577955599998 5.697657828999979 10)"
NSA23L14,19057879,19058045,"LINESTRING Z (-74.92475540499998 5.5649289520000025 10, -74.924854111 5.56481997100002 10)"
NSA23L12,19061481,19061482,"LINESTRING Z (-74.86886457100002 5.603256574999989 10, -74.868450322 5.604522786000018 10)"
NSA23L12,19061244,19061245,"LINESTRING Z (-74.86802022199998 5.620024528999977 10, -74.86529412200002 5.6220301500000005 10)"
NSA23L12,19061430,19061240,"LINESTRING Z (-74.87374395 5.6164687759999765 10, -74.87369760399997 5.616560769999978 10)"
NSA23L14,19057889,19058196,"LINESTRING Z (-74.93535459100002 5.5929792570000245 10, -74.93537024900002 5.5931374539999865 10)"
NSA23L12,19061069,19061071,"LINESTRING Z (-74.83306835000002 5.566771146999997 10, -74.830417205 5.5685826710000015 10)"
NSA23L14,19058173,19058174,"LINESTRING Z (-74.93009334800001 5.702005675000009 10, -74.93095171800002 5.704548150999983 10)"
NSA23L14,19058081,19058082,"LINESTRING Z (-74.91844679600001 5.649077922000004 10, -74.91767978500002 5.649882020000007 10)"
FLR23L15,19057444,19057445,"LINESTRING Z (-74.95660826099999 5.5325124920000235 10, -74.95472123500002 5.531837911000025 10)"
NSA23L14,19057895,19057897,"LINESTRING Z (-74.94031874400002 5.593541409000011 10, -74.94086636999998 5.591768618000003 10)"
NSA23L14,19058182,19058183,"LINESTRING Z (-74.92392056800003 5.721641433000002 10, -74.922701674 5.726230084000008 10)"
NSA23L12,92003098,19061222,"LINESTRING Z (-74.847382896 5.612370059 10, -74.84531627299998 5.616938005000009 10)"
NSA23L14,19058068,19058066,"LINESTRING Z (-74.94404709999998 5.582206808000024 10, -74.94568416700002 5.578461650999998 10)"
FLR23L15,19057313,19057314,"LINESTRING Z (-75.03427210699999 5.513026079999975 10, -75.03419012900002 5.5129986869999925 10)"
NSA23L12,19063072,19063073,"LINESTRING Z (-74.83641366799998 5.718087754999999 10, -74.838465826 5.722049923999975 10)"
NSA23L12,19061303,19060991,"LINESTRING Z (-74.82027078599998 5.582143723999991 0, -74.81988489899999 5.582584094000026 10)"
NSA23L12,19063082,19063083,"LINESTRING Z (-74.84624523600002 5.718655657999989 10, -74.84704338 5.722195467000006 10)"
NSA23L14,19058096,19058097,"LINESTRING Z (-74.90009908299999 5.645810406999999 10, -74.89626029300001 5.649124062999988 10)"
NSA23L14,92217997,70797371,"LINESTRING Z (-74.98949519000001 5.622979480000026 9, -74.98923232099997 5.625071283000011 10)"
NSA23L14,19057806,19058253,"LINESTRING Z (-74.89311622100001 5.57236939400002 11, -74.89340156700001 5.572763536000025 10)"
FLR23L15,19057517,0,"LINESTRING Z (-74.98918496599998 5.621189972000025 10, -74.989495186 5.622979483999984 10)"
NSA23L14,19057944,19057945,"LINESTRING Z (-74.942745156 5.6293795610000075 10, -74.94308858900001 5.63018417699999 10)"
FLR23L15,19057383,19057384,"LINESTRING Z (-74.993974294 5.5312806989999785 10, -74.99337235500002 5.533442923999985 10)"
FLR23L15,19057496,19057499,"LINESTRING Z (-74.99390326899999 5.602502266999977 9, -74.99590073600001 5.610256745000015 10)"
NSA23L14,19058232,19058242,"LINESTRING Z (-74.88735740200002 5.675397812000028 10, -74.88996158600003 5.676130596000007 10)"
NSA23L14,19102563,19058035,"LINESTRING Z (-74.93663029099997 5.669588816999976 10, -74.93665668300002 5.6690376839999885 10)"
NSA23L14,19057827,19057828,"LINESTRING Z (-74.89186881400002 5.57725431199998 10, -74.88888208200001 5.584427952999988 10)"
NSA23L12,19061449,19061450,"LINESTRING Z (-74.76826160500002 5.656118676999995 10, -74.76800416399999 5.656668818000014 10)"
NSA23L12,19061288,19061292,"LINESTRING Z (-74.84948549299997 5.68087321500002 10, -74.85026766300001 5.68201929899999 10)"
NSA23L12,19063077,19063078,"LINESTRING Z (-74.84241204400001 5.705930674000001 10, -74.84701386900002 5.703987761000008 10)"
NSA23L14,19102569,19058071,"LINESTRING Z (-74.88897227199999 5.584428290000005 10, -74.89113389099998 5.580862491000005 10)"
NSA23L14,19057836,19057839,"LINESTRING Z (-74.897440974 5.593277527999987 10, -74.89855608699997 5.596838393999974 10)"
NSA23L12,19061009,19061011,"LINESTRING Z (-74.801304168 5.606198640999992 10, -74.80071015700003 5.607736020000004 10)"
NSA23L14,19057960,19057961,"LINESTRING Z (-74.950783172 5.633066149000001 10, -74.95325810600002 5.634617761000015 10)"
FLR23L15,19057570,19057571,"LINESTRING Z (-75.00470105 5.485474566999983 10, -75.00590448999998 5.481970578000016 10)"
NSA23L14,19058223,19058225,"LINESTRING Z (-74.93840766599999 5.721088509000026 10, -74.94175268999999 5.721625123000024 10)"
NSA23L12,19061483,19061398,"LINESTRING Z (-74.86626296899999 5.605520234999972 10, -74.86495850900002 5.606066499999997 10)"
NSA23L12,19063079,19063080,"LINESTRING Z (-74.84794259099999 5.708056680000027 10, -74.85165614700003 5.711875280000015 10)"
NSA23L12,19061149,19061148,"LINESTRING Z (-74.84506608100003 5.549267901999997 10, -74.84372123000003 5.548845345000018 10)"
NSA23L14,19057915,19057916,"LINESTRING Z (-74.95074101400002 5.592532027999994 10, -74.95039539700002 5.590832782000007 10)"
NSA23L14,19058057,19058058,"LINESTRING Z (-74.93982310000001 5.679755961000012 10, -74.93975981800003 5.680036764000022 10)"
NSA23L14,19057955,19057959,"LINESTRING Z (-74.949698318 5.632245264999995 10, -74.95011447500002 5.632651629999998 10)"
FLR23L15,19057310,19057319,"LINESTRING Z (-75.02298873900003 5.5218597639999984 10, -75.01509328499998 5.521926328000006 10)"
NSA23L12,19061298,19061299,"LINESTRING Z (-74.845007958 5.693424089000018 10, -74.84185136299999 5.694661504999999 10)"
NSA23L12,19061311,19061313,"LINESTRING Z (-74.82588711599999 5.694338976999973 10, -74.82070553800003 5.69277624099999 8)"
NSA23L12,19061202,19061203,"LINESTRING Z (-74.86189691300001 5.586100371999976 10, -74.86009281100002 5.588091437999992 10)"
NSA23L12,19063089,19063090,"LINESTRING Z (-74.85870770999998 5.720087510999974 10, -74.86061007 5.721306622999975 10)"
NSA23L12,19063124,19063125,"LINESTRING Z (-74.79333224300001 5.67384410599999 12, -74.79021299700003 5.672508021999988 12)"
NSA23L14,19057856,19057857,"LINESTRING Z (-74.90627674199999 5.574358304999976 10, -74.91149711100002 5.5772809939999775 10)"
FLR23L15,19057378,19057379,"LINESTRING Z (-74.99650712800002 5.5059057159999725 10, -74.995812312 5.5060153410000225 10)"
FLR23L15,19057539,84367988,"LINESTRING Z (-74.94689862899997 5.59353792600001 11, -74.94356915899999 5.594121305999977 9)"
